Serial,Team Lead,Operator,Start,Finish,Host Serial,Index,Passed,Time,Firmware Test,MAC,Time.1,Serial Test,Time.2,Self-Test Test,Result,Unloaded3V3,Loaded3V3,Unloaded6V,Loaded6V,T1Freq,T1Cur,T2Freq,T2Cur,TDFreq,C1Freq,C2Freq,Time.3,Program Test,Time.4,Batch Test,Time.5,Bluetooth Test,RSSI,MAC.1,Time.6,LED Test,CurrentBase,CurrentG,CurrentR,Time.7,Button Test,Time.8,Metadata Test,Test Type,Version,Component,Batch,Sponsorship,Expiry,Firmware,Description,Time.9
117774151,KMANE,KMANE,2021-08-06T09:00:55.1755194+10:00,2021-08-06T09:01:00.0710493+10:00,682449290,4,True,4895,True,E9:49:7B:75:67:C1,1949,True,0.0,True,0.0,3121.0,2979.0,5886.0,4819.0,8477.0,3232.0,6853.0,2010.0,67.0,7260.0,6977.0,20.0,True,8.0,True,270.0,True,-52.0,E9:49:7B:75:67:C1,1484.0,True,3246.0,4902.0,5043.0,264.0,True,606.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,287.0
117774152,KMANE,KMANE,2021-08-06T08:52:38.8765035+10:00,2021-08-06T08:52:43.2353948+10:00,682051906,2,True,4358,True,FD:82:1B:A4:C6:91,1848,True,0.0,True,0.0,3137.0,2994.0,5913.0,4862.0,9726.0,3270.0,12410.0,2053.0,436.0,7282.0,7822.0,50.0,True,18.0,True,44.0,True,-53.0,FD:82:1B:A4:C6:91,1211.0,True,3305.0,5021.0,5186.0,296.0,True,598.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,287.0
117774153,KMANE,KMANE,2021-08-06T08:56:23.8557820+10:00,2021-08-06T08:56:28.9889551+10:00,682630989,1,True,5133,True,FF:84:E3:06:4D:AF,1939,True,0.0,True,0.0,3089.0,2896.0,5865.0,4723.0,6850.0,3227.0,9929.0,2074.0,492.0,7063.0,7137.0,6.0,True,17.0,True,48.0,True,-54.0,FF:84:E3:06:4D:AF,2040.0,True,3326.0,4918.0,5049.0,212.0,True,592.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,273.0
117774154,KMANE,KMANE,2021-08-06T08:51:15.7279902+10:00,2021-08-06T08:51:21.4869893+10:00,682630989,1,True,5758,True,D1:1B:51:18:A7:43,1942,True,0.0,True,0.0,3139.0,2988.0,5929.0,4798.0,7285.0,3238.0,9361.0,2096.0,404.0,6578.0,7088.0,23.0,True,11.0,True,313.0,True,-54.0,D1:1B:51:18:A7:43,2155.0,True,3305.0,4968.0,5023.0,437.0,True,600.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,271.0
117774155,KMANE,KMANE,2021-08-06T08:59:13.1402557+10:00,2021-08-06T08:59:17.2111550+10:00,682630989,1,True,4069,True,C7:27:2A:8C:55:96,1796,True,0.0,True,0.0,3119.0,2949.0,5870.0,4750.0,7898.0,3206.0,8557.0,1999.0,107.0,7646.0,8103.0,49.0,True,18.0,True,49.0,True,-53.0,C7:27:2A:8C:55:96,1088.0,True,3278.0,4989.0,5120.0,196.0,True,591.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,272.0
117774156,KMANE,KMANE,2021-08-06T09:00:06.1144396+10:00,2021-08-06T09:00:11.0669585+10:00,682630989,1,True,4952,True,F5:E8:E7:B1:CE:62,1834,True,0.0,True,0.0,3110.0,2955.0,5849.0,4766.0,9073.0,3141.0,9105.0,1978.0,4.0,9873.0,8719.0,56.0,True,17.0,True,49.0,True,-53.0,F5:E8:E7:B1:CE:62,1474.0,True,3276.0,5006.0,5293.0,632.0,True,596.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,286.0
117774157,KMANE,KMANE,2021-08-06T08:39:57.3102998+10:00,2021-08-06T08:40:02.3086577+10:00,682449290,4,True,4998,True,D7:87:DD:88:F9:F8,1959,True,0.0,True,0.0,3144.0,3018.0,5956.0,4986.0,7052.0,3189.0,6485.0,2101.0,594.0,7987.0,8102.0,29.0,True,17.0,True,35.0,True,-53.0,D7:87:DD:88:F9:F8,1823.0,True,3241.0,4892.0,5025.0,239.0,True,603.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,287.0
117774158,KMANE,KMANE,2021-08-06T08:33:15.0204038+10:00,2021-08-06T08:33:19.4107753+10:00,682051906,2,True,4390,True,C0:30:99:4C:BA:04,1929,True,0.0,True,0.0,3140.0,2997.0,5908.0,4868.0,8329.0,3189.0,11829.0,1983.0,1.0,7573.0,7552.0,20.0,True,19.0,True,46.0,True,-53.0,C0:30:99:4C:BA:04,1353.0,True,3273.0,4862.0,5032.0,145.0,True,597.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,272.0
117774159,KMANE,KMANE,2021-08-06T09:18:18.1872824+10:00,2021-08-06T09:18:22.4434978+10:00,682581923,3,True,4256,True,EF:51:89:85:29:F4,1770,True,0.0,True,0.0,3128.0,2961.0,5924.0,4830.0,7277.0,3254.0,10967.0,2031.0,535.0,8432.0,7831.0,51.0,True,16.0,True,36.0,True,-53.0,EF:51:89:85:29:F4,1297.0,True,3230.0,4830.0,4996.0,218.0,True,588.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,274.0
117774160,KMANE,KMANE,2021-08-06T08:56:54.0938959+10:00,2021-08-06T08:56:58.3133752+10:00,682051906,2,True,4219,True,C9:91:4E:15:4D:19,1687,True,0.0,True,0.0,3116.0,2932.0,5876.0,4760.0,7567.0,3238.0,9241.0,2080.0,282.0,7454.0,8454.0,52.0,True,17.0,True,35.0,True,-53.0,C9:91:4E:15:4D:19,1413.0,True,3239.0,4968.0,5061.0,143.0,True,594.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,272.0
117774161,KMANE,KMANE,2021-08-06T08:54:10.5760425+10:00,2021-08-06T08:54:16.3852424+10:00,682630989,1,True,5809,True,E1:89:77:A2:5D:73,1938,True,0.0,True,0.0,3139.0,2991.0,5934.0,4878.0,8729.0,3248.0,8122.0,2042.0,516.0,7372.0,7026.0,5.0,True,221.0,True,99.0,True,-53.0,E1:89:77:A2:5D:73,2378.0,True,3205.0,5164.0,5546.0,285.0,True,605.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,271.0
117774162,KMANE,KMANE,2021-08-06T09:00:49.1842188+10:00,2021-08-06T09:00:53.8247472+10:00,682051906,2,True,4640,True,F4:1E:C3:85:08:EA,1719,True,0.0,True,0.0,3142.0,2996.0,5918.0,4900.0,9987.0,3184.0,8935.0,2010.0,265.0,6830.0,7394.0,10.0,True,16.0,True,35.0,True,-51.0,F4:1E:C3:85:08:EA,1549.0,True,3185.0,5077.0,5486.0,432.0,True,600.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,273.0
117774163,KMANE,KMANE,2021-08-06T09:21:44.2845445+10:00,2021-08-06T09:21:48.5036319+10:00,682630989,1,True,4219,True,DC:3F:53:CD:C8:42,1850,True,0.0,True,0.0,3097.0,2962.0,5849.0,4819.0,8918.0,3275.0,11525.0,2064.0,528.0,8218.0,10231.0,56.0,True,17.0,True,35.0,True,-54.0,DC:3F:53:CD:C8:42,1195.0,True,3383.0,5008.0,5081.0,188.0,True,593.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,275.0
117774164,KMANE,KMANE,2021-08-06T09:23:46.4188428+10:00,2021-08-06T09:23:50.6372352+10:00,682581923,3,True,4218,True,F1:4A:D2:DF:67:81,1969,True,0.0,True,0.0,3091.0,2883.0,5918.0,4691.0,9172.0,3211.0,10604.0,2058.0,252.0,7651.0,8876.0,6.0,True,14.0,True,56.0,True,-53.0,F1:4A:D2:DF:67:81,1112.0,True,3225.0,4926.0,5064.0,186.0,True,599.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,269.0
117774165,KMANE,KMANE,2021-08-06T08:59:25.9557665+10:00,2021-08-06T08:59:30.3852166+10:00,682630989,1,True,4429,True,F4:BF:16:38:FD:8F,2004,True,0.0,True,0.0,3121.0,2964.0,5892.0,4830.0,7552.0,3216.0,9055.0,2112.0,203.0,7414.0,8718.0,43.0,True,18.0,True,271.0,True,-53.0,F4:BF:16:38:FD:8F,926.0,True,3362.0,5068.0,5484.0,278.0,True,597.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,288.0
117774166,KMANE,KMANE,2021-08-06T09:21:30.7956102+10:00,2021-08-06T09:21:35.0602472+10:00,682630989,1,True,4264,True,DD:DF:76:6F:F5:DD,1743,True,0.0,True,0.0,3144.0,2995.0,5983.0,4889.0,10792.0,3211.0,7520.0,2010.0,82.0,7738.0,7974.0,47.0,True,16.0,True,35.0,True,-54.0,DD:DF:76:6F:F5:DD,1396.0,True,3358.0,4990.0,5440.0,149.0,True,600.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,273.0
117774167,KMANE,KMANE,2021-08-06T09:21:33.8589854+10:00,2021-08-06T09:21:38.2866262+10:00,682051906,2,True,4427,True,DB:2F:F1:92:67:7F,1885,True,0.0,True,0.0,3064.0,2788.0,5833.0,4498.0,11684.0,3265.0,11354.0,2101.0,680.0,9143.0,9259.0,52.0,True,16.0,True,30.0,True,-53.0,DB:2F:F1:92:67:7F,1375.0,True,3319.0,4963.0,5081.0,152.0,True,597.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,314.0
117774168,KMANE,KMANE,2021-08-06T09:23:12.0394143+10:00,2021-08-06T09:23:14.5191091+10:00,682449290,4,True,2479,True,DC:C9:6C:A9:7B:7B,90,True,0.0,True,0.0,3083.0,2866.0,5817.0,4573.0,7779.0,3157.0,10451.0,2021.0,49.0,7496.0,7668.0,221.0,True,72.0,True,50.0,True,-52.0,DC:C9:6C:A9:7B:7B,994.0,True,3333.0,5002.0,5365.0,180.0,True,592.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,274.0
117774169,KMANE,KMANE,2021-08-06T09:19:50.2172283+10:00,2021-08-06T09:19:57.2291882+10:00,682581923,3,True,7011,True,D0:1F:57:30:61:F3,2022,True,0.0,True,0.0,3098.0,2906.0,5838.0,4739.0,5173.0,3179.0,9873.0,2048.0,285.0,7211.0,7228.0,51.0,True,17.0,True,270.0,True,-54.0,D0:1F:57:30:61:F3,3383.0,True,3203.0,4864.0,5232.0,376.0,True,598.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,286.0
117774170,KMANE,KMANE,2021-08-06T08:31:53.7393503+10:00,2021-08-06T08:31:57.5796041+10:00,682449290,4,True,3840,True,CF:01:77:1C:93:B5,1813,True,0.0,True,0.0,3138.0,2993.0,5897.0,4825.0,7337.0,3184.0,9554.0,2042.0,308.0,7765.0,8024.0,19.0,True,13.0,True,47.0,True,-52.0,CF:01:77:1C:93:B5,922.0,True,3241.0,4862.0,5041.0,150.0,True,596.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,272.0
117774171,KMANE,KMANE,2021-08-06T09:21:40.2795544+10:00,2021-08-06T09:21:45.0722795+10:00,682449290,4,True,4792,True,F4:B9:1B:0C:FB:BB,1879,True,0.0,True,0.0,3113.0,2962.0,5886.0,4841.0,8902.0,3200.0,11629.0,2053.0,275.0,7348.0,7528.0,6.0,True,16.0,True,50.0,True,-53.0,F4:B9:1B:0C:FB:BB,1543.0,True,3121.0,5030.0,5082.0,428.0,True,591.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,273.0
117774172,KMANE,KMANE,2021-08-06T09:18:43.9442547+10:00,2021-08-06T09:18:49.7576283+10:00,682581923,3,True,5813,True,E0:1E:38:66:C7:59,2002,True,0.0,True,0.0,3139.0,3002.0,5929.0,4862.0,8796.0,3189.0,8123.0,2101.0,228.0,7710.0,7916.0,5.0,True,17.0,True,49.0,True,-53.0,E0:1E:38:66:C7:59,1434.0,True,3257.0,4801.0,5001.0,427.0,True,1592.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,280.0
117774173,KMANE,KMANE,2021-08-06T08:54:56.2248802+10:00,2021-08-06T08:55:01.0839676+10:00,682051906,2,True,4859,True,CE:65:26:B6:19:C2,1813,True,0.0,True,0.0,3098.0,2895.0,5838.0,4637.0,9967.0,3195.0,7947.0,2015.0,49.0,7097.0,7395.0,6.0,True,9.0,True,48.0,True,-53.0,CE:65:26:B6:19:C2,1945.0,True,3296.0,4970.0,5407.0,166.0,True,591.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,272.0
117774174,KMANE,KMANE,2021-08-06T08:51:22.5775419+10:00,2021-08-06T08:51:27.5809363+10:00,682581923,3,True,5003,True,F4:4C:E2:0E:C5:35,1992,True,0.0,True,0.0,3122.0,2918.0,5940.0,4750.0,9156.0,3248.0,10379.0,2053.0,498.0,7205.0,7254.0,9.0,True,15.0,True,35.0,True,-51.0,F4:4C:E2:0E:C5:35,1636.0,True,3223.0,4893.0,4955.0,402.0,True,620.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,287.0
117774175,KMANE,KMANE,2021-08-06T09:22:11.3151388+10:00,2021-08-06T09:22:15.5372586+10:00,682630989,1,True,4222,True,C2:49:26:EA:77:1A,1720,True,0.0,True,0.0,3137.0,3004.0,5902.0,4889.0,7713.0,3173.0,10502.0,2010.0,11.0,7859.0,8107.0,58.0,True,19.0,True,46.0,True,-53.0,C2:49:26:EA:77:1A,1090.0,True,3475.0,4957.0,5046.0,412.0,True,601.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,270.0
117774176,KMANE,KMANE,2021-08-06T08:55:44.9011306+10:00,2021-08-06T08:55:49.3371829+10:00,682630989,1,True,4435,True,DD:DF:25:F9:DF:F2,1987,True,0.0,True,0.0,3107.0,2932.0,5876.0,4750.0,10210.0,3168.0,9036.0,2031.0,42.0,7666.0,7668.0,10.0,True,17.0,True,35.0,True,-53.0,DD:DF:25:F9:DF:F2,1345.0,True,3401.0,5074.0,5163.0,153.0,True,595.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,287.0
117774177,KMANE,KMANE,2021-08-06T08:39:48.5241017+10:00,2021-08-06T08:39:52.5542963+10:00,682630989,1,True,4030,True,FC:D2:CF:43:BF:46,1969,True,0.0,True,0.0,3113.0,2962.0,5908.0,4889.0,8730.0,3168.0,7825.0,2048.0,306.0,6875.0,7425.0,5.0,True,9.0,True,49.0,True,-53.0,FC:D2:CF:43:BF:46,915.0,True,3328.0,5079.0,5180.0,214.0,True,591.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,272.0
117774178,KMANE,KMANE,2021-08-06T08:51:03.4310279+10:00,2021-08-06T08:51:07.6783276+10:00,682630989,1,True,4247,True,D2:15:7E:6A:84:AC,1855,True,0.0,True,0.0,3123.0,2971.0,5908.0,4841.0,8546.0,3125.0,6173.0,2037.0,115.0,8175.0,8132.0,6.0,True,16.0,True,35.0,True,-53.0,D2:15:7E:6A:84:AC,1201.0,True,3328.0,4998.0,5170.0,262.0,True,593.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,273.0
117774179,KMANE,KMANE,2021-08-06T09:00:58.7534632+10:00,2021-08-06T09:01:03.1769968+10:00,682630989,1,True,4423,True,DF:BA:65:B6:C6:C6,1887,True,0.0,True,0.0,3142.0,2978.0,5870.0,4798.0,11605.0,3232.0,10643.0,2037.0,129.0,6911.0,7781.0,59.0,True,18.0,True,44.0,True,-53.0,DF:BA:65:B6:C6:C6,1175.0,True,3423.0,5059.0,5227.0,346.0,True,601.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,288.0
117774180,KMANE,KMANE,2021-08-06T09:24:17.4317765+10:00,2021-08-06T09:24:21.3414042+10:00,682630989,1,True,3909,True,D7:56:A9:3F:8C:46,1808,True,0.0,True,0.0,3137.0,2973.0,5956.0,4905.0,9361.0,3281.0,7933.0,2101.0,745.0,6846.0,7161.0,10.0,True,18.0,True,49.0,True,-52.0,D7:56:A9:3F:8C:46,839.0,True,3385.0,5056.0,5127.0,300.0,True,608.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,273.0
117774181,KMANE,KMANE,2021-08-06T09:01:01.6253365+10:00,2021-08-06T09:01:06.6220470+10:00,682051906,2,True,4996,True,F6:92:0B:E8:28:C5,1887,True,0.0,True,0.0,3112.0,2907.0,5918.0,4691.0,7432.0,3270.0,10223.0,2107.0,679.0,7470.0,8003.0,11.0,True,17.0,True,50.0,True,-52.0,F6:92:0B:E8:28:C5,1940.0,True,3230.0,4978.0,5087.0,214.0,True,603.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,268.0
117774182,KMANE,KMANE,2021-08-06T08:58:59.5607088+10:00,2021-08-06T08:59:03.4994783+10:00,682630989,1,True,3938,True,FC:D2:06:9C:A0:AE,1750,True,0.0,True,0.0,3107.0,2946.0,5827.0,4819.0,10060.0,3157.0,7569.0,1999.0,47.0,6648.0,6573.0,46.0,True,17.0,True,51.0,True,-52.0,FC:D2:06:9C:A0:AE,1003.0,True,3330.0,5064.0,5264.0,196.0,True,597.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,273.0
117774184,KMANE,KMANE,2021-08-06T08:56:57.3283199+10:00,2021-08-06T08:57:01.6902238+10:00,682581923,3,True,4361,True,D0:67:F9:A5:60:87,1814,True,0.0,True,0.0,3110.0,2939.0,5843.0,4755.0,10287.0,3195.0,7363.0,2053.0,158.0,7040.0,7411.0,8.0,True,17.0,True,36.0,True,-54.0,D0:67:F9:A5:60:87,1440.0,True,3196.0,4818.0,4964.0,182.0,True,588.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,271.0
117774185,KMANE,KMANE,2021-08-06T08:31:19.8236426+10:00,2021-08-06T08:31:23.7582586+10:00,682630989,1,True,3933,True,D6:46:3F:73:4F:20,1768,True,0.0,True,0.0,3125.0,2978.0,5902.0,4782.0,10387.0,3184.0,10482.0,2058.0,131.0,6947.0,7757.0,15.0,True,17.0,True,50.0,True,-53.0,D6:46:3F:73:4F:20,1027.0,True,3341.0,5050.0,5159.0,178.0,True,589.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,283.0
117774186,KMANE,KMANE,2021-08-06T09:00:38.3740169+10:00,2021-08-06T09:00:42.7326099+10:00,682581923,3,True,4358,True,E3:A1:5C:E8:4D:9B,1763,True,0.0,True,0.0,3146.0,3015.0,5913.0,4943.0,5811.0,3259.0,11151.0,2015.0,291.0,8698.0,9230.0,52.0,True,17.0,True,35.0,True,-52.0,E3:A1:5C:E8:4D:9B,1200.0,True,3267.0,4820.0,4986.0,418.0,True,595.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,272.0
117774188,KMANE,KMANE,2021-08-06T08:55:50.2687332+10:00,2021-08-06T08:55:54.2471343+10:00,682581923,3,True,3978,True,EB:0A:F7:21:90:0A,1960,True,0.0,True,0.0,3128.0,2994.0,5918.0,4884.0,9486.0,3173.0,11063.0,2026.0,186.0,7275.0,7789.0,19.0,True,16.0,True,35.0,True,-53.0,EB:0A:F7:21:90:0A,935.0,True,3233.0,4838.0,4986.0,143.0,True,590.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,274.0
117774189,KMANE,KMANE,2021-08-06T08:29:52.7010878+10:00,2021-08-06T08:29:57.0632074+10:00,682630989,1,True,4362,True,CE:76:7E:4D:94:41,1902,True,1.0,True,0.0,3130.0,2977.0,5913.0,4900.0,7573.0,3243.0,10255.0,2058.0,350.0,7341.0,7636.0,11.0,True,23.0,True,46.0,True,-53.0,CE:76:7E:4D:94:41,1260.0,True,3307.0,5132.0,5103.0,229.0,True,609.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,274.0
117774190,KMANE,KMANE,2021-08-06T08:54:45.0504756+10:00,2021-08-06T08:54:50.8495769+10:00,682581923,3,True,5799,True,EE:90:E1:EA:43:4A,2177,True,0.0,True,0.0,3101.0,2932.0,5876.0,4739.0,5376.0,3168.0,9993.0,2010.0,179.0,7315.0,7503.0,104.0,True,79.0,True,47.0,True,-53.0,EE:90:E1:EA:43:4A,2078.0,True,3312.0,4891.0,5318.0,422.0,True,611.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,272.0
117774191,KMANE,KMANE,2021-08-06T08:38:52.2560795+10:00,2021-08-06T08:38:55.0243002+10:00,682449290,4,True,2768,True,EC:32:4C:5D:B1:2E,20,True,0.0,True,0.0,3148.0,3001.0,6010.0,4953.0,10196.0,3265.0,9644.0,2165.0,882.0,7054.0,7271.0,220.0,True,72.0,True,49.0,True,-52.0,EC:32:4C:5D:B1:2E,1259.0,True,3267.0,4925.0,5040.0,274.0,True,594.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,273.0
117774192,KMANE,KMANE,2021-08-06T08:51:33.1441575+10:00,2021-08-06T08:51:39.1108433+10:00,682051906,2,True,5966,True,F4:45:76:6B:F0:6D,1998,True,0.0,True,0.0,3142.0,2996.0,5961.0,4894.0,7303.0,3254.0,10349.0,2053.0,287.0,7071.0,7277.0,14.0,True,17.0,True,270.0,True,-53.0,F4:45:76:6B:F0:6D,2495.0,True,3355.0,4955.0,5050.0,269.0,True,609.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,288.0
117774193,KMANE,KMANE,2021-08-06T09:21:27.2902468+10:00,2021-08-06T09:21:31.6149086+10:00,682449290,4,True,4324,True,E6:4E:0D:7C:72:34,1846,True,0.0,True,0.0,3087.0,2874.0,5827.0,4664.0,10431.0,3152.0,9487.0,2058.0,275.0,7131.0,7327.0,9.0,True,9.0,True,46.0,True,-53.0,E6:4E:0D:7C:72:34,1055.0,True,3342.0,4945.0,4977.0,495.0,True,589.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,271.0
117774194,KMANE,KMANE,2021-08-06T08:59:29.6739029+10:00,2021-08-06T08:59:34.1853113+10:00,682051906,2,True,4511,True,EA:9E:D7:94:E3:2A,1811,True,0.0,True,0.0,3128.0,2986.0,5913.0,4878.0,8315.0,3173.0,10309.0,1967.0,133.0,7295.0,7080.0,14.0,True,8.0,True,255.0,True,-52.0,EA:9E:D7:94:E3:2A,1151.0,True,3355.0,5009.0,5098.0,399.0,True,591.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,273.0
117774195,KMANE,KMANE,2021-08-06T08:35:38.9471645+10:00,2021-08-06T08:35:42.9472421+10:00,682630989,1,True,4000,True,EA:88:40:46:DF:DC,1852,True,0.0,True,0.0,3124.0,2983.0,5876.0,4932.0,6876.0,3200.0,9335.0,2074.0,475.0,7419.0,7493.0,50.0,True,17.0,True,35.0,True,-55.0,EA:88:40:46:DF:DC,972.0,True,3362.0,5030.0,5429.0,192.0,True,603.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,272.0
117774196,KMANE,KMANE,2021-08-06T09:00:11.0988723+10:00,2021-08-06T09:00:15.4535846+10:00,682051906,2,True,4354,True,D7:50:43:26:8F:78,1883,True,0.0,True,0.0,3142.0,3001.0,5913.0,4884.0,8333.0,3168.0,6148.0,2015.0,26.0,6540.0,6557.0,54.0,True,17.0,True,271.0,True,-52.0,D7:50:43:26:8F:78,1081.0,True,3328.0,4998.0,5475.0,147.0,True,610.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,286.0
117774197,KMANE,KMANE,2021-08-06T08:53:43.1563813+10:00,2021-08-06T08:53:48.0939713+10:00,682051906,2,True,4937,True,F1:17:B7:3A:08:10,2187,True,0.0,True,0.0,3142.0,2987.0,5983.0,4889.0,10255.0,3200.0,8180.0,2048.0,494.0,7712.0,7104.0,5.0,True,15.0,True,50.0,True,-52.0,F1:17:B7:3A:08:10,1569.0,True,3283.0,4993.0,5113.0,213.0,True,604.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,287.0
117774198,KMANE,KMANE,2021-08-06T08:39:54.1242886+10:00,2021-08-06T08:39:58.1917119+10:00,682581923,3,True,4067,True,EF:B2:F6:63:FB:22,1890,True,0.0,True,0.0,3102.0,2904.0,5902.0,4771.0,7628.0,3179.0,8749.0,2064.0,214.0,7288.0,7542.0,6.0,True,16.0,True,35.0,True,-53.0,EF:B2:F6:63:FB:22,1040.0,True,3235.0,4891.0,5290.0,209.0,True,592.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,273.0
117774199,KMANE,KMANE,2021-08-06T08:37:23.0776024+10:00,2021-08-06T08:37:27.5975783+10:00,682581923,3,True,4519,True,C0:F8:AD:E4:C8:B6,1902,True,0.0,True,0.0,3138.0,2998.0,5924.0,4916.0,9719.0,3216.0,11401.0,1983.0,17.0,7949.0,8077.0,55.0,True,17.0,True,35.0,True,-53.0,C0:F8:AD:E4:C8:B6,1390.0,True,3241.0,4801.0,4980.0,236.0,True,603.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,272.0
117774200,KMANE,KMANE,2021-08-06T09:22:14.4090368+10:00,2021-08-06T09:22:18.6577484+10:00,682051906,2,True,4248,True,E5:F3:81:F8:3C:C2,1811,True,0.0,True,0.0,3143.0,3009.0,5956.0,4975.0,9419.0,3265.0,9599.0,2101.0,738.0,7812.0,7474.0,61.0,True,16.0,True,35.0,True,-53.0,E5:F3:81:F8:3C:C2,1034.0,True,3328.0,4943.0,5093.0,400.0,True,598.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,287.0
