Serial,Team Lead,Operator,Start,Finish,Host Serial,Index,Passed,Time,Firmware Test,MAC,Time.1,Serial Test,Time.2,Self-Test Test,Result,Unloaded3V3,Loaded3V3,Unloaded6V,Loaded6V,T1Freq,T1Cur,T2Freq,T2Cur,TDFreq,C1Freq,C2Freq,Time.3,Program Test,Time.4,Batch Test,Time.5,Bluetooth Test,RSSI,MAC.1,Time.6,LED Test,CurrentBase,CurrentG,CurrentR,Time.7,Button Test,Time.8,Metadata Test,Test Type,Version,Component,Batch,Sponsorship,Expiry,Firmware,Description,Time.9
101010867,SJAMESON,KMANE,2021-08-06T10:04:54.9019348+10:00,2021-08-06T10:05:09.9528679+10:00,682630989,1,True,15050,True,F4:D3:31:3A:C9:AB,2041,True,0.0,True,0.0,3093.0,2893.0,5806.0,4594.0,4609.0,3206.0,8824.0,2037.0,90.0,8261.0,8561.0,15.0,True,7659.0,True,2430.0,True,-53.0,F4:D3:31:3A:C9:AB,1264.0,True,3235.0,4925.0,5088.0,359.0,True,623.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,645.0
101010868,SJAMESON,KMANE,2021-08-06T10:12:34.5503002+10:00,2021-08-06T10:12:49.3408355+10:00,682630989,1,True,14790,True,D6:10:EB:60:3A:A9,1908,True,0.0,True,0.0,3110.0,2911.0,5859.0,4675.0,8122.0,3206.0,8812.0,2005.0,179.0,7275.0,7916.0,8.0,True,7488.0,True,2413.0,True,-53.0,D6:10:EB:60:3A:A9,1315.0,True,3200.0,4994.0,5119.0,396.0,True,616.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,641.0
101010869,SJAMESON,KMANE,2021-08-06T10:10:26.2822976+10:00,2021-08-06T10:10:40.6861277+10:00,682581923,3,True,14403,True,C9:95:D6:60:A6:C9,1985,True,0.0,True,0.0,3128.0,2975.0,5913.0,4846.0,6744.0,3222.0,11620.0,2048.0,372.0,7482.0,7358.0,55.0,True,7426.0,True,2407.0,True,-52.0,C9:95:D6:60:A6:C9,784.0,True,3060.0,4823.0,5293.0,470.0,True,627.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,644.0
101010870,SJAMESON,KMANE,2021-08-06T10:25:48.1838611+10:00,2021-08-06T10:26:03.0385414+10:00,682051906,2,True,14854,True,F0:3D:DF:40:FB:ED,1898,True,0.0,True,0.0,3123.0,2960.0,5918.0,4873.0,9549.0,3259.0,10623.0,2048.0,464.0,7310.0,7426.0,12.0,True,7561.0,True,2408.0,True,-52.0,F0:3D:DF:40:FB:ED,1295.0,True,3266.0,4937.0,5032.0,413.0,True,614.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,645.0
101010871,SJAMESON,KMANE,2021-08-06T10:16:49.6533096+10:00,2021-08-06T10:17:03.9032883+10:00,682051906,2,True,14249,True,C6:7E:E2:EE:A8:C0,1824,True,0.0,True,0.0,3154.0,3021.0,5972.0,4916.0,7633.0,3275.0,8577.0,2021.0,222.0,7331.0,7270.0,17.0,True,7501.0,True,2388.0,True,-53.0,C6:7E:E2:EE:A8:C0,1088.0,True,3105.0,4952.0,5068.0,164.0,True,612.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,645.0
101010872,SJAMESON,KMANE,2021-08-06T10:04:49.1731364+10:00,2021-08-06T10:05:03.3651662+10:00,682449290,4,True,14192,True,E6:38:93:EF:75:2C,1662,True,0.0,True,0.0,3120.0,2941.0,5865.0,4782.0,10989.0,3232.0,11655.0,1999.0,408.0,7710.0,7896.0,53.0,True,7492.0,True,2390.0,True,-53.0,E6:38:93:EF:75:2C,886.0,True,3167.0,4781.0,4940.0,457.0,True,623.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,621.0
101010873,SJAMESON,KMANE,2021-08-06T10:15:17.7526245+10:00,2021-08-06T10:15:31.9653732+10:00,682581923,3,True,14212,True,D4:69:C1:45:3D:B4,1835,True,0.0,True,0.0,3133.0,3001.0,5892.0,4830.0,9600.0,3216.0,10321.0,1967.0,47.0,7223.0,6829.0,14.0,True,7490.0,True,2327.0,True,-52.0,D4:69:C1:45:3D:B4,1098.0,True,3132.0,4862.0,5091.0,218.0,True,609.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,612.0
101010874,SJAMESON,KMANE,2021-08-06T10:09:03.9052077+10:00,2021-08-06T10:09:18.8602131+10:00,682051906,2,True,14955,True,CD:DD:A1:F9:97:DC,1992,True,0.0,True,0.0,3135.0,2973.0,5908.0,4878.0,6075.0,3184.0,10197.0,2021.0,258.0,7418.0,7366.0,11.0,True,7531.0,True,2417.0,True,-51.0,CD:DD:A1:F9:97:DC,1581.0,True,3185.0,4868.0,5095.0,146.0,True,621.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,644.0
101010875,SJAMESON,KMANE,2021-08-06T10:13:37.9248492+10:00,2021-08-06T10:13:54.4470647+10:00,682581923,3,True,16522,True,C4:AB:13:B7:2F:11,1845,True,0.0,True,0.0,3127.0,2951.0,5902.0,4744.0,11901.0,3286.0,8071.0,2053.0,687.0,6713.0,6783.0,5.0,True,8803.0,True,2341.0,True,-51.0,C4:AB:13:B7:2F:11,1948.0,True,3087.0,4939.0,4948.0,349.0,True,612.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,613.0
101010876,SJAMESON,KMANE,2021-08-06T10:15:20.5663357+10:00,2021-08-06T10:15:34.7776548+10:00,682449290,4,True,14210,True,DC:3E:CB:39:90:82,1861,True,0.0,True,0.0,3108.0,2946.0,5838.0,4744.0,9411.0,3227.0,10838.0,2005.0,179.0,7799.0,7996.0,19.0,True,7464.0,True,2312.0,True,-52.0,DC:3E:CB:39:90:82,873.0,True,3198.0,4862.0,5344.0,449.0,True,608.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,614.0
101010877,SJAMESON,KMANE,2021-08-06T10:28:18.6400022+10:00,2021-08-06T10:28:33.0466683+10:00,682449290,4,True,14406,True,F3:2C:83:BB:DC:12,1884,True,0.0,True,0.0,3134.0,2932.0,5929.0,4771.0,9068.0,3216.0,11036.0,2021.0,406.0,6746.0,6866.0,6.0,True,7458.0,True,2416.0,True,-52.0,F3:2C:83:BB:DC:12,890.0,True,3203.0,4832.0,5018.0,445.0,True,637.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,661.0
101010878,SJAMESON,KMANE,2021-08-06T10:27:23.3443854+10:00,2021-08-06T10:27:37.8492024+10:00,682449290,4,True,14504,True,F0:8D:78:DD:15:10,1864,True,0.0,True,0.0,3118.0,2939.0,5902.0,4803.0,8486.0,3248.0,7624.0,2026.0,346.0,7878.0,8458.0,56.0,True,7554.0,True,2414.0,True,-52.0,F0:8D:78:DD:15:10,792.0,True,3173.0,4889.0,5025.0,542.0,True,617.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,653.0
101010879,SJAMESON,KMANE,2021-08-06T10:27:41.1421095+10:00,2021-08-06T10:27:55.4112131+10:00,682449290,4,True,14269,True,F3:F0:C7:C4:82:4A,1871,True,0.0,True,0.0,3116.0,2961.0,5827.0,4835.0,5429.0,3216.0,10059.0,2010.0,101.0,7704.0,7935.0,57.0,True,7411.0,True,2415.0,True,-52.0,F3:F0:C7:C4:82:4A,930.0,True,3178.0,4922.0,5334.0,318.0,True,614.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,644.0
101010880,SJAMESON,KMANE,2021-08-06T10:16:52.9828098+10:00,2021-08-06T10:17:07.1415227+10:00,682581923,3,True,14158,True,C6:A1:1C:CC:2C:7C,1818,True,0.0,True,0.0,3129.0,2988.0,5865.0,4755.0,7431.0,3227.0,8377.0,2015.0,104.0,6251.0,6476.0,53.0,True,7432.0,True,2275.0,True,-52.0,C6:A1:1C:CC:2C:7C,935.0,True,3146.0,4877.0,5389.0,389.0,True,633.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,613.0
101010881,SJAMESON,KMANE,2021-08-06T10:26:55.7346456+10:00,2021-08-06T10:27:10.1118851+10:00,682630989,1,True,14377,True,FC:93:0C:87:5D:44,1928,True,0.0,True,0.0,3140.0,2997.0,5951.0,4889.0,5222.0,3275.0,10750.0,2010.0,255.0,6860.0,7033.0,25.0,True,7430.0,True,2399.0,True,-53.0,FC:93:0C:87:5D:44,938.0,True,3280.0,4945.0,5207.0,394.0,True,614.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,642.0
101010882,SJAMESON,KMANE,2021-08-06T10:03:23.8269777+10:00,2021-08-06T10:03:38.5390864+10:00,682581923,3,True,14712,True,D8:C8:9A:B9:32:5D,1980,True,0.0,True,0.0,3064.0,2801.0,5800.0,4546.0,6995.0,3259.0,10970.0,2069.0,286.0,7848.0,7784.0,6.0,True,7424.0,True,2293.0,True,-52.0,D8:C8:9A:B9:32:5D,1375.0,True,3094.0,4816.0,5238.0,389.0,True,626.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,610.0
101010883,SJAMESON,KMANE,2021-08-06T10:14:50.2180410+10:00,2021-08-06T10:15:04.3187433+10:00,682630989,1,True,14100,True,CF:18:EC:20:46:BD,1871,True,0.0,True,0.0,3084.0,2909.0,5827.0,4680.0,9964.0,3248.0,10296.0,2064.0,396.0,6617.0,6977.0,6.0,True,7347.0,True,2307.0,True,-53.0,CF:18:EC:20:46:BD,750.0,True,3251.0,4916.0,5136.0,594.0,True,605.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,611.0
101010884,SJAMESON,KMANE,2021-08-06T10:10:29.0986742+10:00,2021-08-06T10:10:43.8811956+10:00,682449290,4,True,14782,True,DB:33:67:57:74:7F,2093,True,0.0,True,0.0,3137.0,2993.0,5934.0,4878.0,4662.0,3195.0,8730.0,2042.0,609.0,7994.0,8136.0,52.0,True,7420.0,True,2402.0,True,-51.0,DB:33:67:57:74:7F,1122.0,True,3128.0,4888.0,5050.0,143.0,True,624.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,917.0
101010885,SJAMESON,KMANE,2021-08-06T10:14:54.3613635+10:00,2021-08-06T10:15:09.3161393+10:00,682581923,3,True,14954,True,C5:A0:15:23:57:9F,2031,True,0.0,True,0.0,3120.0,2932.0,5892.0,4803.0,10949.0,3243.0,9948.0,2048.0,653.0,7170.0,7669.0,21.0,True,7511.0,True,2418.0,True,-53.0,C5:A0:15:23:57:9F,1266.0,True,3101.0,4759.0,4918.0,435.0,True,623.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,643.0
101010886,SJAMESON,KMANE,2021-08-06T10:10:53.4504112+10:00,2021-08-06T10:11:07.5917743+10:00,682630989,1,True,14141,True,F6:A5:D5:58:B7:7B,1813,True,0.0,True,0.0,3106.0,2926.0,5865.0,4760.0,5476.0,3211.0,9961.0,2058.0,249.0,8786.0,8160.0,5.0,True,7480.0,True,2292.0,True,-53.0,F6:A5:D5:58:B7:7B,1100.0,True,3255.0,5080.0,5512.0,230.0,True,605.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,610.0
101010887,SJAMESON,KMANE,2021-08-06T10:11:54.7179230+10:00,2021-08-06T10:12:08.9941456+10:00,682630989,1,True,14276,True,DD:5B:C2:43:8A:D2,1710,True,0.0,True,0.0,3148.0,2999.0,5967.0,4910.0,9664.0,3291.0,11596.0,2074.0,895.0,6478.0,7085.0,57.0,True,7493.0,True,2340.0,True,-53.0,DD:5B:C2:43:8A:D2,1245.0,True,3296.0,4979.0,5429.0,203.0,True,608.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,613.0
101010888,SJAMESON,KMANE,2021-08-06T10:30:30.7831593+10:00,2021-08-06T10:30:44.6906546+10:00,682630989,1,True,13907,True,E7:01:26:19:F1:09,1708,True,0.0,True,0.0,3131.0,2977.0,5908.0,4825.0,8388.0,3222.0,9385.0,2031.0,120.0,7156.0,7150.0,52.0,True,7401.0,True,2338.0,True,-53.0,E7:01:26:19:F1:09,810.0,True,3153.0,5023.0,5111.0,472.0,True,503.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,613.0
101010889,SJAMESON,KMANE,2021-08-06T10:31:28.1836306+10:00,2021-08-06T10:31:42.2622954+10:00,682051906,2,True,14078,True,F9:61:6B:10:F5:CC,1773,True,0.0,True,0.0,3131.0,2969.0,5913.0,4819.0,4545.0,3222.0,10920.0,2031.0,332.0,7715.0,7185.0,11.0,True,7424.0,True,2307.0,True,-51.0,F9:61:6B:10:F5:CC,1056.0,True,3162.0,4918.0,5061.0,283.0,True,607.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,611.0
101010891,SJAMESON,KMANE,2021-08-06T10:07:03.5799010+10:00,2021-08-06T10:07:17.6682816+10:00,682051906,2,True,14088,True,CB:B0:4A:20:10:4A,1741,True,0.0,True,0.0,3139.0,2998.0,5892.0,4878.0,8945.0,3189.0,8076.0,1999.0,43.0,7325.0,7665.0,11.0,True,7486.0,True,2304.0,True,-54.0,CB:B0:4A:20:10:4A,1095.0,True,3125.0,4835.0,5010.0,225.0,True,607.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,612.0
101010892,SJAMESON,KMANE,2021-08-06T10:08:05.7673999+10:00,2021-08-06T10:08:19.9462730+10:00,682581923,3,True,14178,True,FF:AD:80:84:03:D2,1851,True,0.0,True,0.0,3102.0,2935.0,5806.0,4669.0,6325.0,3232.0,10718.0,1978.0,281.0,6865.0,7562.0,12.0,True,7462.0,True,2303.0,True,-52.0,FF:AD:80:84:03:D2,1139.0,True,3105.0,4802.0,5025.0,183.0,True,606.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,613.0
101010893,SJAMESON,KMANE,2021-08-06T10:31:34.3142467+10:00,2021-08-06T10:31:48.6303765+10:00,682449290,4,True,14316,True,E9:28:62:E6:12:1F,1883,True,0.0,True,0.0,3111.0,2959.0,5908.0,4857.0,7446.0,3195.0,10893.0,2021.0,658.0,6888.0,6934.0,15.0,True,7488.0,True,2477.0,True,-53.0,E9:28:62:E6:12:1F,1008.0,True,3175.0,4821.0,5066.0,178.0,True,614.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,643.0
101010894,SJAMESON,KMANE,2021-08-06T10:27:20.0628594+10:00,2021-08-06T10:27:34.8700363+10:00,682581923,3,True,14807,True,C4:7E:36:E2:55:E1,2005,True,0.0,True,0.0,3084.0,2874.0,5854.0,4669.0,8878.0,3211.0,10581.0,2005.0,179.0,6950.0,7175.0,16.0,True,7430.0,True,2406.0,True,-52.0,C4:7E:36:E2:55:E1,1345.0,True,3200.0,4885.0,4969.0,341.0,True,614.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,642.0
101010895,SJAMESON,KMANE,2021-08-06T10:28:06.6417068+10:00,2021-08-06T10:28:21.2079850+10:00,682630989,1,True,14566,True,C3:F7:D3:47:9E:F0,1945,True,0.0,True,0.0,3126.0,2990.0,5945.0,4862.0,8643.0,3206.0,10816.0,2010.0,200.0,7428.0,7538.0,17.0,True,7675.0,True,2399.0,True,-53.0,C3:F7:D3:47:9E:F0,1008.0,True,3235.0,4918.0,5159.0,235.0,True,627.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,646.0
101010896,SJAMESON,KMANE,2021-08-06T10:27:37.9962524+10:00,2021-08-06T10:27:52.4752872+10:00,682581923,3,True,14479,True,E6:7D:F8:B9:A8:8D,1901,True,0.0,True,0.0,3113.0,2955.0,5859.0,4744.0,6180.0,3216.0,10927.0,2021.0,217.0,7133.0,7302.0,11.0,True,7644.0,True,2407.0,True,-54.0,E6:7D:F8:B9:A8:8D,1023.0,True,3048.0,4719.0,5210.0,227.0,True,615.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,643.0
101010897,SJAMESON,KMANE,2021-08-06T10:14:12.6441684+10:00,2021-08-06T10:14:26.9778228+10:00,682581923,3,True,14333,True,D2:9C:4A:8E:76:DB,1855,True,0.0,True,0.0,3116.0,2950.0,5827.0,4685.0,5288.0,3179.0,10369.0,1967.0,227.0,7144.0,7511.0,56.0,True,7460.0,True,2375.0,True,-53.0,D2:9C:4A:8E:76:DB,984.0,True,3073.0,4853.0,5060.0,372.0,True,607.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,613.0
101010898,SJAMESON,KMANE,2021-08-06T10:13:46.5851776+10:00,2021-08-06T10:14:02.2707533+10:00,682449290,4,True,15685,True,CE:05:18:21:EC:5E,1801,True,0.0,True,0.0,3135.0,2952.0,5951.0,4825.0,7429.0,3238.0,9793.0,2042.0,187.0,7097.0,7312.0,55.0,True,7967.0,True,2310.0,True,-52.0,CE:05:18:21:EC:5E,1982.0,True,3130.0,4870.0,5027.0,338.0,True,612.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,612.0
101010899,SJAMESON,KMANE,2021-08-06T10:27:52.0997655+10:00,2021-08-06T10:28:07.0502322+10:00,682051906,2,True,14950,True,F0:62:EF:A8:7F:D1,1751,True,0.0,True,0.0,3161.0,3026.0,5913.0,4921.0,7581.0,3184.0,9547.0,1913.0,42.0,8036.0,7944.0,57.0,True,7561.0,True,2312.0,True,-52.0,F0:62:EF:A8:7F:D1,1376.0,True,3175.0,4942.0,5007.0,392.0,True,606.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,889.0
101010900,SJAMESON,KMANE,2021-08-06T10:27:34.4341315+10:00,2021-08-06T10:27:48.8086488+10:00,682051906,2,True,14374,True,DC:62:74:15:F4:FD,1933,True,0.0,True,0.0,3110.0,2956.0,5902.0,4825.0,9934.0,3211.0,9434.0,2031.0,493.0,6849.0,7190.0,15.0,True,7560.0,True,2339.0,True,-53.0,DC:62:74:15:F4:FD,813.0,True,3169.0,4929.0,5047.0,484.0,True,611.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,612.0
101010901,SJAMESON,KMANE,2021-08-06T10:12:30.5350789+10:00,2021-08-06T10:12:45.8644197+10:00,682581923,3,True,15329,True,D5:E6:62:52:1D:40,1855,True,0.0,True,0.0,3152.0,3027.0,5999.0,4991.0,9692.0,3324.0,9283.0,2085.0,846.0,8578.0,8708.0,53.0,True,7509.0,True,2406.0,True,-52.0,D5:E6:62:52:1D:40,2006.0,True,3085.0,4861.0,5273.0,249.0,True,610.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,632.0
101010902,SJAMESON,KMANE,2021-08-06T10:15:49.9363973+10:00,2021-08-06T10:16:04.2714773+10:00,682051906,2,True,14335,True,FB:9F:DC:EC:4A:B8,1817,True,0.0,True,0.0,3164.0,3025.0,5967.0,4948.0,10906.0,3297.0,7863.0,2031.0,679.0,7137.0,6775.0,52.0,True,7455.0,True,2411.0,True,-53.0,FB:9F:DC:EC:4A:B8,827.0,True,3169.0,4838.0,5320.0,505.0,True,614.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,643.0
101010903,SJAMESON,KMANE,2021-08-06T10:15:09.6919546+10:00,2021-08-06T10:15:24.1831362+10:00,682630989,1,True,14491,True,F4:DE:C0:54:07:EF,1790,True,0.0,True,0.0,3117.0,2963.0,5881.0,4857.0,7300.0,3238.0,11564.0,2026.0,392.0,6832.0,6871.0,51.0,True,7423.0,True,2407.0,True,-54.0,F4:DE:C0:54:07:EF,923.0,True,3232.0,5125.0,5596.0,329.0,True,616.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,939.0
101010904,SJAMESON,KMANE,2021-08-06T10:08:24.1264268+10:00,2021-08-06T10:08:38.2523743+10:00,682051906,2,True,14125,True,FB:26:07:87:59:0E,1705,True,0.0,True,0.0,3125.0,2954.0,5908.0,4776.0,6937.0,3232.0,7399.0,2010.0,249.0,7017.0,7276.0,55.0,True,7470.0,True,2305.0,True,-51.0,FB:26:07:87:59:0E,857.0,True,3130.0,4825.0,5137.0,480.0,True,626.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,614.0
101010905,SJAMESON,KMANE,2021-08-06T10:26:27.4350268+10:00,2021-08-06T10:26:41.5171647+10:00,682581923,3,True,14082,True,CA:DB:02:68:BB:F0,1755,True,0.0,True,0.0,3142.0,2994.0,5918.0,4841.0,4039.0,3222.0,9258.0,2074.0,359.0,8206.0,8170.0,17.0,True,7432.0,True,2387.0,True,-52.0,CA:DB:02:68:BB:F0,932.0,True,3073.0,4809.0,5300.0,323.0,True,616.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,613.0
101010906,SJAMESON,KMANE,2021-08-06T10:32:40.4996628+10:00,2021-08-06T10:32:54.6420540+10:00,682630989,1,True,14142,True,E4:E2:4B:F2:B4:2A,1752,True,0.0,True,0.0,3129.0,2988.0,5876.0,4846.0,8370.0,3152.0,9954.0,1999.0,70.0,7359.0,7032.0,54.0,True,7490.0,True,2294.0,True,-53.0,E4:E2:4B:F2:B4:2A,891.0,True,3233.0,4942.0,5122.0,429.0,True,611.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,612.0
101010907,SJAMESON,KMANE,2021-08-06T10:04:36.8621592+10:00,2021-08-06T10:04:51.1852240+10:00,682630989,1,True,14323,True,ED:97:2F:51:DE:23,1862,True,0.0,True,0.0,3137.0,2994.0,5918.0,4921.0,5683.0,3211.0,9588.0,2080.0,533.0,7551.0,7871.0,10.0,True,7513.0,True,2407.0,True,-53.0,ED:97:2F:51:DE:23,887.0,True,3341.0,4987.0,5078.0,373.0,True,620.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,643.0
101010908,SJAMESON,KMANE,2021-08-06T10:10:48.9604740+10:00,2021-08-06T10:11:03.6691765+10:00,682449290,4,True,14708,True,C5:F5:70:CF:3C:98,1825,True,0.0,True,0.0,3146.0,3004.0,5951.0,4932.0,10487.0,3173.0,10167.0,2005.0,282.0,7666.0,7602.0,10.0,True,7472.0,True,2415.0,True,-53.0,C5:F5:70:CF:3C:98,1573.0,True,3248.0,4837.0,4973.0,143.0,True,614.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,645.0
101010909,SJAMESON,KMANE,2021-08-06T10:14:52.0621088+10:00,2021-08-06T10:15:06.4394628+10:00,682051906,2,True,14377,True,F3:60:42:C3:BC:56,1879,True,0.0,True,0.0,3016.0,2670.0,5736.0,4240.0,5009.0,3232.0,10106.0,2058.0,394.0,7416.0,7248.0,15.0,True,7488.0,True,2310.0,True,-51.0,F3:60:42:C3:BC:56,823.0,True,3100.0,5107.0,5485.0,634.0,True,609.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,613.0
101010910,SJAMESON,KMANE,2021-08-06T10:27:16.7863074+10:00,2021-08-06T10:27:31.1248466+10:00,682051906,2,True,14338,True,E5:8A:F6:63:07:0C,1877,True,0.0,True,0.0,3138.0,2999.0,5902.0,4900.0,8399.0,3157.0,8649.0,2042.0,74.0,6862.0,6712.0,53.0,True,7566.0,True,2276.0,True,-52.0,E5:8A:F6:63:07:0C,1086.0,True,3212.0,5000.0,5441.0,239.0,True,617.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,613.0
101010911,SJAMESON,KMANE,2021-08-06T10:15:34.8702080+10:00,2021-08-06T10:15:49.7489069+10:00,682581923,3,True,14878,True,FC:94:C7:C7:1D:69,1906,True,0.0,True,0.0,3135.0,3003.0,5924.0,4878.0,5902.0,3173.0,10552.0,2037.0,164.0,6712.0,6806.0,13.0,True,7485.0,True,2378.0,True,-51.0,FC:94:C7:C7:1D:69,1245.0,True,3212.0,4855.0,5252.0,585.0,True,636.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,614.0
101010912,SJAMESON,KMANE,2021-08-06T10:16:45.2690899+10:00,2021-08-06T10:16:59.6417602+10:00,682630989,1,True,14372,True,F7:3C:F7:C6:B0:DA,1908,True,0.0,True,0.0,3136.0,2984.0,5940.0,4868.0,4099.0,3206.0,9369.0,1999.0,400.0,6977.0,7366.0,21.0,True,7401.0,True,2412.0,True,-54.0,F7:3C:F7:C6:B0:DA,799.0,True,3303.0,4891.0,5095.0,549.0,True,630.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,643.0
101010913,SJAMESON,KMANE,2021-08-06T10:18:22.4986156+10:00,2021-08-06T10:18:36.7816807+10:00,682051906,2,True,14283,True,D8:B8:C6:37:7F:1A,1791,True,0.0,True,0.0,3031.0,2662.0,5747.0,4181.0,6661.0,3222.0,9666.0,2053.0,375.0,7077.0,7434.0,15.0,True,7596.0,True,2347.0,True,-52.0,D8:B8:C6:37:7F:1A,1132.0,True,3187.0,5046.0,5188.0,172.0,True,610.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,612.0
101010914,SJAMESON,KMANE,2021-08-06T10:31:13.6589021+10:00,2021-08-06T10:31:27.9556915+10:00,682581923,3,True,14296,True,D6:27:3B:1C:BD:C9,1810,True,0.0,True,0.0,3136.0,2999.0,5876.0,4819.0,9059.0,3195.0,7833.0,1989.0,64.0,7297.0,7703.0,51.0,True,7424.0,True,2409.0,True,-54.0,D6:27:3B:1C:BD:C9,889.0,True,3132.0,4737.0,4978.0,443.0,True,614.0,True,CovidHomeAg,4.0,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,644.0
