Serial,Team Lead,Operator,Start,Finish,Host Serial,Index,Passed,Time,Firmware Test,MAC,Time.1,Serial Test,Time.2,Self-Test Test,Result,Unloaded3V3,Loaded3V3,Unloaded6V,Loaded6V,T1Freq,T1Cur,T2Freq,T2Cur,TDFreq,C1Freq,C2Freq,Time.3,Program Test,Time.4,Batch Test,Time.5,Bluetooth Test,RSSI,MAC.1,Time.6,LED Test,CurrentBase,CurrentG,CurrentR,Time.7,Button Test,Time.8,Metadata Test,Test Type,Version,Component,Batch,Sponsorship,Expiry,Firmware,Description,Time.9
33863312,Sakal Mon,KMANE,2021-08-06T11:45:12.6119828+10:00,2021-08-06T11:45:27.0828309+10:00,682449290,4,True,14470,True,F8:9F:57:86:86:C8,2054,True,0.0,True,2.0,3058.0,2924.0,5790.0,4717.0,8889.0,3189.0,13961.0,1983.0,81.0,7701.0,6807.0,7.0,True,7530.0,True,2315.0,True,-53.0,F8:9F:57:86:86:C8,1125.0,True,3232.0,4862.0,5039.0,205.0,True,607.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,614.0
33863315,Sakal Mon,KMANE,2021-08-06T11:50:33.3126208+10:00,2021-08-06T11:50:48.3431659+10:00,682581923,3,True,15030,True,CE:9A:D5:6D:70:A0,2014,True,0.0,True,2.0,3074.0,2961.0,5774.0,4825.0,13203.0,3200.0,13939.0,2031.0,243.0,7217.0,7613.0,55.0,True,7583.0,True,2396.0,True,-53.0,CE:9A:D5:6D:70:A0,1261.0,True,3167.0,4838.0,5022.0,445.0,True,619.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,645.0
33863317,Sakal Mon,KMANE,2021-08-06T11:54:23.6579511+10:00,2021-08-06T11:54:38.5369519+10:00,682051906,2,True,14879,True,D2:28:D4:F5:D0:7C,1949,True,0.0,True,2.0,3065.0,2932.0,5800.0,4814.0,11399.0,3222.0,12796.0,2101.0,537.0,7880.0,7423.0,58.0,True,7372.0,True,2482.0,True,-52.0,D2:28:D4:F5:D0:7C,801.0,True,3233.0,4934.0,5104.0,954.0,True,614.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,642.0
33863318,Sakal Mon,KMANE,2021-08-06T11:30:08.4543086+10:00,2021-08-06T11:30:22.9965211+10:00,682581923,3,True,14542,True,D6:AE:6D:B1:63:60,1977,True,0.0,True,2.0,2990.0,2806.0,5656.0,4465.0,13097.0,3200.0,9795.0,2058.0,82.0,6575.0,7459.0,56.0,True,7410.0,True,2345.0,True,-52.0,D6:AE:6D:B1:63:60,1337.0,True,3725.0,4791.0,4935.0,180.0,True,618.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,612.0
33863322,Sakal Mon,KMANE,2021-08-06T11:23:11.6604510+10:00,2021-08-06T11:23:26.5413422+10:00,682630989,1,True,14879,True,FC:44:79:11:5C:33,1951,True,0.0,True,258.0,3044.0,2916.0,5784.0,4744.0,15651.0,3227.0,12272.0,2112.0,850.0,7501.0,7477.0,49.0,True,7525.0,True,2405.0,True,-53.0,FC:44:79:11:5C:33,1395.0,True,3317.0,4986.0,5166.0,291.0,True,615.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,642.0
33863325,Sakal Mon,KMANE,2021-08-06T11:27:07.3489085+10:00,2021-08-06T11:27:21.1109265+10:00,682449290,4,True,13762,True,E5:9B:87:9C:8A:72,88,True,0.0,True,2.0,3059.0,2956.0,5747.0,4739.0,12727.0,3147.0,7928.0,2010.0,1.0,7346.0,7008.0,5.0,True,7777.0,True,2386.0,True,-53.0,E5:9B:87:9C:8A:72,1658.0,True,3135.0,4813.0,5032.0,611.0,True,616.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,613.0
33863331,Sakal Mon,KMANE,2021-08-06T11:24:43.5322829+10:00,2021-08-06T11:24:58.1340542+10:00,682581923,3,True,14601,True,C1:0A:AF:1D:D1:17,2352,True,0.0,True,2.0,3050.0,2927.0,5763.0,4809.0,9952.0,3147.0,13526.0,2058.0,399.0,7039.0,6779.0,8.0,True,7444.0,True,2304.0,True,-52.0,C1:0A:AF:1D:D1:17,743.0,True,3305.0,4880.0,5016.0,454.0,True,677.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,611.0
33863336,Sakal Mon,KMANE,2021-08-06T11:43:30.5848784+10:00,2021-08-06T11:43:45.2682914+10:00,682051906,2,True,14683,True,E2:E6:78:D6:B9:26,1970,True,0.0,True,2.0,3086.0,2974.0,5838.0,4852.0,12257.0,3189.0,14854.0,2090.0,420.0,6924.0,7221.0,58.0,True,7462.0,True,2354.0,True,-52.0,E2:E6:78:D6:B9:26,902.0,True,3355.0,4907.0,5050.0,410.0,True,618.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,894.0
33863337,Sakal Mon,KMANE,2021-08-06T11:54:48.4731564+10:00,2021-08-06T11:55:02.9108050+10:00,682449290,4,True,14437,True,DA:1E:82:88:39:85,1949,True,0.0,True,2.0,3001.0,2816.0,5650.0,4546.0,13984.0,3222.0,12801.0,2053.0,191.0,6727.0,7173.0,15.0,True,7448.0,True,2331.0,True,-52.0,DA:1E:82:88:39:85,1273.0,True,3901.0,4913.0,5052.0,195.0,True,609.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,612.0
33863342,Sakal Mon,KMANE,2021-08-06T11:44:16.6322793+10:00,2021-08-06T11:44:32.4885423+10:00,682449290,4,True,15856,True,C5:3D:1B:E2:11:04,1938,True,0.0,True,2.0,3067.0,2949.0,5779.0,4793.0,9015.0,3206.0,13221.0,2031.0,357.0,8225.0,8576.0,12.0,True,9032.0,True,2332.0,True,-52.0,C5:3D:1B:E2:11:04,1032.0,True,3221.0,4895.0,5059.0,272.0,True,616.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,613.0
33863345,Sakal Mon,KMANE,2021-08-06T11:56:17.8447881+10:00,2021-08-06T11:56:32.3735179+10:00,682051906,2,True,14528,True,F3:7B:AB:12:FD:BC,1972,True,0.0,True,2.0,2974.0,2773.0,5586.0,4455.0,8830.0,3211.0,12430.0,2074.0,319.0,7020.0,6823.0,55.0,True,7386.0,True,2404.0,True,-52.0,F3:7B:AB:12:FD:BC,1241.0,True,3350.0,4923.0,5039.0,194.0,True,626.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,643.0
33863346,Sakal Mon,KMANE,2021-08-06T11:47:51.6392164+10:00,2021-08-06T11:48:05.9556820+10:00,682051906,2,True,14316,True,FD:D1:A8:A6:65:DB,2010,True,0.0,True,2.0,3017.0,2845.0,5699.0,4616.0,13016.0,3163.0,8632.0,2058.0,358.0,7369.0,8168.0,12.0,True,7406.0,True,2377.0,True,-52.0,FD:D1:A8:A6:65:DB,982.0,True,3292.0,4993.0,5115.0,293.0,True,608.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,613.0
33863350,Sakal Mon,KMANE,2021-08-06T11:23:40.2900242+10:00,2021-08-06T11:23:54.8891354+10:00,682630989,1,True,14599,True,F5:BB:AC:7E:6A:E6,2004,True,0.0,True,2.0,3022.0,2871.0,5720.0,4707.0,14302.0,3152.0,10861.0,2064.0,418.0,6897.0,7291.0,9.0,True,7394.0,True,2297.0,True,-53.0,F5:BB:AC:7E:6A:E6,833.0,True,3319.0,5009.0,5200.0,831.0,True,634.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,590.0
33863356,Sakal Mon,KMANE,2021-08-06T11:50:12.7084972+10:00,2021-08-06T11:50:27.1872734+10:00,682581923,3,True,14478,True,D5:72:45:51:29:EE,1797,True,0.0,True,0.0,3088.0,2910.0,5784.0,4658.0,11348.0,3088.0,10386.0,1994.0,33.0,6829.0,7009.0,55.0,True,7528.0,True,2401.0,True,-53.0,D5:72:45:51:29:EE,1248.0,True,3151.0,4813.0,4956.0,180.0,True,611.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,645.0
33863358,Sakal Mon,KMANE,2021-08-06T11:48:18.2210625+10:00,2021-08-06T11:48:33.0370679+10:00,682449290,4,True,14816,True,D2:32:22:47:64:31,1909,True,0.0,True,2.0,3051.0,2925.0,5720.0,4712.0,12057.0,3136.0,14022.0,1972.0,15.0,6321.0,6959.0,51.0,True,7515.0,True,2408.0,True,-51.0,D2:32:22:47:64:31,1542.0,True,3839.0,4818.0,4996.0,156.0,True,610.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,613.0
33863367,Sakal Mon,KMANE,2021-08-06T11:31:25.5146966+10:00,2021-08-06T11:31:40.2958649+10:00,682449290,4,True,14781,True,E0:98:46:37:E5:A8,1924,True,0.0,True,0.0,3131.0,2987.0,5940.0,4884.0,6922.0,3168.0,9741.0,2064.0,467.0,7105.0,7340.0,6.0,True,7837.0,True,2408.0,True,-53.0,E0:98:46:37:E5:A8,1133.0,True,3242.0,4790.0,4890.0,198.0,True,624.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,643.0
33863368,Sakal Mon,KMANE,2021-08-06T11:32:26.2362217+10:00,2021-08-06T11:32:40.8982909+10:00,682051906,2,True,14662,True,E5:C4:32:B2:70:E2,1950,True,0.0,True,2.0,3092.0,2986.0,5817.0,4857.0,11329.0,3189.0,13756.0,2005.0,316.0,7133.0,7545.0,16.0,True,7771.0,True,2475.0,True,-53.0,E5:C4:32:B2:70:E2,818.0,True,3258.0,4895.0,5033.0,362.0,True,619.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,644.0
33863370,Sakal Mon,KMANE,2021-08-06T11:58:56.2883537+10:00,2021-08-06T11:59:11.1266781+10:00,682581923,3,True,14838,True,D7:E2:F2:4D:D4:0D,1901,True,0.0,True,2.0,3073.0,2952.0,5817.0,4787.0,9828.0,3206.0,13076.0,2074.0,356.0,7289.0,7870.0,49.0,True,8010.0,True,2358.0,True,-51.0,D7:E2:F2:4D:D4:0D,1098.0,True,3196.0,4866.0,5030.0,193.0,True,609.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,613.0
33863371,Sakal Mon,KMANE,2021-08-06T11:28:12.4715870+10:00,2021-08-06T11:28:27.1422956+10:00,682581923,3,True,14670,True,E7:44:3C:8D:A6:22,1890,True,0.0,True,2.0,2955.0,2720.0,5559.0,4342.0,8723.0,3227.0,13366.0,2042.0,372.0,7405.0,8187.0,49.0,True,7409.0,True,2407.0,True,-52.0,E7:44:3C:8D:A6:22,1437.0,True,3878.0,4797.0,4929.0,253.0,True,607.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,611.0
33863377,Sakal Mon,KMANE,2021-08-06T11:22:15.9668297+10:00,2021-08-06T11:22:30.3366177+10:00,682449290,4,True,14369,True,FC:ED:AD:86:73:6F,1867,True,0.0,True,2.0,3019.0,2846.0,5672.0,4546.0,14096.0,3179.0,9940.0,2064.0,311.0,6763.0,6738.0,14.0,True,7525.0,True,2371.0,True,-52.0,FC:ED:AD:86:73:6F,1123.0,True,3210.0,4881.0,4948.0,239.0,True,611.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,612.0
33863381,Sakal Mon,KMANE,2021-08-06T11:27:28.1849888+10:00,2021-08-06T11:27:43.0049044+10:00,682449290,4,True,14819,True,F6:D1:57:73:E5:59,1943,True,0.0,True,2.0,2946.0,2737.0,5548.0,4337.0,11554.0,3206.0,13945.0,2064.0,299.0,6643.0,6924.0,58.0,True,7446.0,True,2409.0,True,-52.0,F6:D1:57:73:E5:59,1463.0,True,3262.0,4911.0,4977.0,227.0,True,616.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,644.0
33863389,Sakal Mon,KMANE,2021-08-06T11:32:02.0446014+10:00,2021-08-06T11:32:16.7912288+10:00,682581923,3,True,14746,True,D4:C8:CA:12:F2:44,1929,True,0.0,True,2.0,3050.0,2923.0,5768.0,4771.0,11868.0,3136.0,13887.0,2053.0,154.0,7760.0,7592.0,51.0,True,7726.0,True,2434.0,True,-52.0,D4:C8:CA:12:F2:44,1163.0,True,3783.0,4834.0,4954.0,179.0,True,615.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,643.0
33863394,Sakal Mon,KMANE,2021-08-06T11:54:04.8757610+10:00,2021-08-06T11:54:19.2567572+10:00,682051906,2,True,14380,True,FD:DC:61:CE:47:8C,1825,True,0.0,True,2.0,3025.0,2854.0,5752.0,4642.0,7899.0,3227.0,12791.0,2069.0,614.0,8018.0,7665.0,56.0,True,7449.0,True,2382.0,True,-54.0,FD:DC:61:CE:47:8C,1216.0,True,3257.0,4921.0,5051.0,213.0,True,613.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,622.0
33863420,Sakal Mon,KMANE,2021-08-06T11:45:45.3690034+10:00,2021-08-06T11:45:59.9879411+10:00,682581923,3,True,14618,True,DA:4E:AE:6A:93:03,1688,True,0.0,True,2.0,3064.0,2932.0,5752.0,4760.0,11107.0,3238.0,13737.0,2064.0,531.0,6893.0,7054.0,50.0,True,7469.0,True,2408.0,True,-53.0,DA:4E:AE:6A:93:03,1380.0,True,3185.0,4838.0,4902.0,340.0,True,627.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,643.0
33863430,Sakal Mon,KMANE,2021-08-06T11:22:56.8093732+10:00,2021-08-06T11:23:11.3338845+10:00,682051906,2,True,14524,True,C7:6A:1B:12:3B:8E,2019,True,0.0,True,2.0,3031.0,2889.0,5752.0,4685.0,7702.0,3179.0,7901.0,2074.0,570.0,7272.0,7895.0,15.0,True,7603.0,True,2411.0,True,-52.0,C7:6A:1B:12:3B:8E,751.0,True,3260.0,4897.0,5075.0,457.0,True,619.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,640.0
33863449,Sakal Mon,KMANE,2021-08-06T11:56:25.5519505+10:00,2021-08-06T11:56:40.2125246+10:00,682581923,3,True,14660,True,D4:39:B9:B9:EE:8F,2130,True,0.0,True,2.0,3058.0,2931.0,5763.0,4787.0,9630.0,3163.0,12688.0,2031.0,230.0,6540.0,6821.0,9.0,True,7479.0,True,2399.0,True,-52.0,D4:39:B9:B9:EE:8F,730.0,True,3266.0,4835.0,4975.0,647.0,True,615.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,643.0
33863461,Sakal Mon,KMANE,2021-08-06T11:28:23.8270817+10:00,2021-08-06T11:28:38.0343977+10:00,682630989,1,True,14207,True,DA:67:3C:20:EE:EF,1851,True,0.0,True,2.0,3033.0,2876.0,5768.0,4664.0,12722.0,3211.0,9364.0,2080.0,762.0,8036.0,7098.0,5.0,True,7461.0,True,2391.0,True,-53.0,DA:67:3C:20:EE:EF,862.0,True,3508.0,5008.0,5133.0,391.0,True,623.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,614.0
33863463,Sakal Mon,KMANE,2021-08-06T11:24:55.8897672+10:00,2021-08-06T11:25:11.0732116+10:00,682630989,1,True,15183,True,CE:2F:6E:85:AC:4E,1904,True,0.0,True,2.0,3068.0,2947.0,5822.0,4852.0,10328.0,3227.0,13203.0,2074.0,468.0,7573.0,7710.0,49.0,True,8278.0,True,2408.0,True,-53.0,CE:2F:6E:85:AC:4E,773.0,True,3228.0,5002.0,5130.0,491.0,True,636.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,637.0
33863467,Sakal Mon,KMANE,2021-08-06T11:37:15.9670989+10:00,2021-08-06T11:37:30.8920003+10:00,682051906,2,True,14924,True,DF:43:49:AB:10:DA,2040,True,0.0,True,2.0,3059.0,2941.0,5779.0,4809.0,13018.0,3163.0,13288.0,2042.0,360.0,7012.0,7963.0,65.0,True,7600.0,True,2406.0,True,-52.0,DF:43:49:AB:10:DA,938.0,True,3237.0,4916.0,5038.0,317.0,True,618.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,930.0
33863468,Sakal Mon,KMANE,2021-08-06T11:24:05.3162798+10:00,2021-08-06T11:24:19.6951293+10:00,682581923,3,True,14378,True,FE:79:F5:5D:EC:83,1845,True,0.0,True,2.0,3005.0,2825.0,5666.0,4583.0,10338.0,3195.0,14427.0,2053.0,475.0,7465.0,7264.0,50.0,True,7541.0,True,2402.0,True,-53.0,FE:79:F5:5D:EC:83,911.0,True,3303.0,4872.0,4980.0,348.0,True,626.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,645.0
33863483,Sakal Mon,KMANE,2021-08-06T11:59:15.4873893+10:00,2021-08-06T11:59:30.0904071+10:00,682581923,3,True,14603,True,C9:73:FD:77:EC:CA,2096,True,0.0,True,258.0,2944.0,2714.0,5554.0,4310.0,14701.0,3216.0,17060.0,2074.0,339.0,6705.0,7023.0,50.0,True,7386.0,True,2413.0,True,-52.0,C9:73:FD:77:EC:CA,1196.0,True,3232.0,4800.0,4957.0,182.0,True,623.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,644.0
33863484,Sakal Mon,KMANE,2021-08-06T11:25:44.6267347+10:00,2021-08-06T11:25:59.2039539+10:00,682449290,4,True,14577,True,CD:17:74:1F:D7:74,2020,True,0.0,True,2.0,2975.0,2761.0,5597.0,4358.0,12149.0,3173.0,12899.0,2058.0,152.0,7955.0,7799.0,11.0,True,7551.0,True,2389.0,True,-53.0,CD:17:74:1F:D7:74,1056.0,True,3228.0,4907.0,5082.0,276.0,True,624.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,643.0
33863487,Sakal Mon,KMANE,2021-08-06T11:26:33.9201156+10:00,2021-08-06T11:26:48.8359746+10:00,682051906,2,True,14915,True,E9:DC:EE:85:70:EF,1871,True,0.0,True,2.0,3077.0,2969.0,5784.0,4803.0,7202.0,3216.0,12659.0,2101.0,385.0,7197.0,7275.0,47.0,True,7504.0,True,2418.0,True,-52.0,E9:DC:EE:85:70:EF,1175.0,True,3269.0,4972.0,5075.0,624.0,True,620.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,646.0
33863488,Sakal Mon,KMANE,2021-08-06T11:25:18.7970673+10:00,2021-08-06T11:25:33.1313432+10:00,682051906,2,True,14334,True,CE:F0:D3:9B:3F:DD,1902,True,0.0,True,258.0,3068.0,2948.0,5752.0,4771.0,10913.0,3168.0,15347.0,1994.0,38.0,6733.0,7529.0,21.0,True,7475.0,True,2411.0,True,-52.0,CE:F0:D3:9B:3F:DD,799.0,True,3292.0,4949.0,5047.0,454.0,True,615.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,645.0
33863490,Sakal Mon,KMANE,2021-08-06T11:32:50.3287055+10:00,2021-08-06T11:33:04.6903876+10:00,682449290,4,True,14361,True,E2:57:18:F9:80:81,1903,True,0.0,True,2.0,3029.0,2888.0,5715.0,4653.0,12118.0,3168.0,14645.0,2064.0,238.0,6855.0,7211.0,42.0,True,7552.0,True,2307.0,True,-52.0,E2:57:18:F9:80:81,874.0,True,3160.0,4877.0,5018.0,447.0,True,618.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,612.0
33863491,Sakal Mon,KMANE,2021-08-06T11:27:40.1116159+10:00,2021-08-06T11:27:55.0522877+10:00,682051906,2,True,14940,True,F4:BF:01:D2:08:CA,1865,True,0.0,True,2.0,3046.0,2919.0,5752.0,4793.0,13303.0,3216.0,14144.0,2037.0,230.0,7393.0,7906.0,6.0,True,7442.0,True,2379.0,True,-51.0,F4:BF:01:D2:08:CA,1509.0,True,3260.0,4965.0,5097.0,178.0,True,612.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,938.0
33863492,Sakal Mon,KMANE,2021-08-06T11:27:51.9100203+10:00,2021-08-06T11:28:07.2969998+10:00,682581923,3,True,15386,True,E8:64:DC:D1:EC:F2,1965,True,0.0,True,2.0,3075.0,2961.0,5854.0,4841.0,6873.0,3216.0,13287.0,2112.0,476.0,7275.0,7788.0,6.0,True,7934.0,True,2385.0,True,-52.0,E8:64:DC:D1:EC:F2,979.0,True,3725.0,4837.0,4962.0,881.0,True,611.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,615.0
33863494,Sakal Mon,KMANE,2021-08-06T11:50:19.3299170+10:00,2021-08-06T11:50:33.5368354+10:00,682630989,1,True,14206,True,EA:1C:66:5B:B5:77,1804,True,0.0,True,0.0,3122.0,2943.0,5892.0,4766.0,12977.0,3179.0,12654.0,1989.0,228.0,7340.0,6752.0,56.0,True,7437.0,True,2399.0,True,-52.0,EA:1C:66:5B:B5:77,984.0,True,3275.0,5089.0,5114.0,262.0,True,621.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,634.0
33863499,Sakal Mon,KMANE,2021-08-06T11:28:44.8272013+10:00,2021-08-06T11:29:00.8550512+10:00,682051906,2,True,16027,True,FA:44:EC:CC:E9:17,2065,True,0.0,True,2.0,3058.0,2941.0,5774.0,4889.0,12135.0,3259.0,11771.0,2090.0,857.0,7107.0,7303.0,12.0,True,7573.0,True,2408.0,True,-53.0,FA:44:EC:CC:E9:17,2397.0,True,3289.0,4796.0,3777.0,308.0,True,612.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,644.0
33863500,Sakal Mon,KMANE,2021-08-06T11:25:40.4148195+10:00,2021-08-06T11:25:54.8289466+10:00,682581923,3,True,14414,True,D4:89:38:AE:A7:7A,1944,True,0.0,True,2.0,2997.0,2831.0,5640.0,4530.0,11947.0,3243.0,14000.0,2085.0,465.0,7016.0,7622.0,48.0,True,7542.0,True,2368.0,True,-52.0,D4:89:38:AE:A7:7A,777.0,True,3316.0,4862.0,4951.0,471.0,True,614.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,643.0
33863504,Sakal Mon,KMANE,2021-08-06T11:25:58.4135425+10:00,2021-08-06T11:26:12.2357059+10:00,682581923,3,True,13822,True,DF:41:79:71:E1:D8,1360,True,0.0,True,2.0,3038.0,2895.0,5683.0,4621.0,11307.0,3195.0,12851.0,2005.0,83.0,7413.0,7115.0,48.0,True,7629.0,True,2359.0,True,-53.0,DF:41:79:71:E1:D8,737.0,True,3139.0,4868.0,5043.0,450.0,True,619.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,613.0
33863505,Sakal Mon,KMANE,2021-08-06T11:56:03.3771253+10:00,2021-08-06T11:56:18.7801257+10:00,682630989,1,True,15403,True,E6:F2:9F:7C:91:A3,2038,True,0.0,True,2.0,3026.0,2891.0,5683.0,4669.0,10693.0,3157.0,13352.0,2090.0,169.0,7357.0,7481.0,50.0,True,7295.0,True,2416.0,True,-54.0,E6:F2:9F:7C:91:A3,1652.0,True,3353.0,4936.0,5043.0,681.0,True,620.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,642.0
67452668,Sakal Mon,KMANE,2021-08-06T11:47:14.2532639+10:00,2021-08-06T11:47:28.8366609+10:00,682051906,2,True,14583,True,FB:9E:A6:8D:C6:35,1766,True,0.0,True,0.0,3125.0,3011.0,5886.0,4868.0,9290.0,3104.0,6893.0,2048.0,57.0,6768.0,6834.0,55.0,True,7448.0,True,2313.0,True,-53.0,FB:9E:A6:8D:C6:35,1599.0,True,3289.0,4802.0,5187.0,167.0,True,616.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,613.0
67453040,Sakal Mon,KMANE,2021-08-06T11:34:43.4346923+10:00,2021-08-06T11:34:58.2166942+10:00,682051906,2,True,14782,True,F0:ED:23:B9:6F:EF,2087,True,0.0,True,0.0,3131.0,2990.0,5918.0,4894.0,8797.0,3147.0,8598.0,1989.0,19.0,6926.0,7297.0,194.0,True,7589.0,True,2392.0,True,-52.0,F0:ED:23:B9:6F:EF,911.0,True,3323.0,5053.0,5491.0,334.0,True,621.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,643.0
67453369,Sakal Mon,KMANE,2021-08-06T11:35:21.0271547+10:00,2021-08-06T11:35:35.9785596+10:00,682051906,2,True,14951,True,CB:01:24:29:9D:EA,2050,True,0.0,True,258.0,3040.0,2900.0,5720.0,4707.0,14185.0,3189.0,16762.0,2090.0,556.0,7212.0,6901.0,58.0,True,7469.0,True,2416.0,True,-54.0,CB:01:24:29:9D:EA,1293.0,True,3283.0,4949.0,5017.0,400.0,True,614.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,644.0
67453378,Sakal Mon,KMANE,2021-08-06T11:49:26.4142925+10:00,2021-08-06T11:49:31.6829604+10:00,682581923,3,True,5268,True,C7:86:F0:2B:0B:B4,2009,True,0.0,True,0.0,3151.0,3008.0,5983.0,4905.0,10038.0,3163.0,13703.0,2031.0,158.0,7293.0,7398.0,53.0,True,17.0,True,67.0,True,-53.0,C7:86:F0:2B:0B:B4,1167.0,True,3194.0,4923.0,5057.0,688.0,True,620.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,642.0
67453379,Sakal Mon,KMANE,2021-08-06T11:54:41.4709742+10:00,2021-08-06T11:54:55.7978039+10:00,682051906,2,True,14326,True,D0:D5:83:17:D1:82,1916,True,0.0,True,2.0,3047.0,2925.0,5736.0,4728.0,8569.0,3173.0,13614.0,2096.0,537.0,6963.0,7043.0,54.0,True,7415.0,True,2416.0,True,-53.0,D0:D5:83:17:D1:82,1029.0,True,3242.0,4965.0,5059.0,230.0,True,614.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,643.0
