TS ID,TS Name,TS Location,Limits Number,Limits Version,Job Order,Programming Lot,Lot Number,Product Number,Product Expiry,Product Firmware Description,Software Number,Software Version
EQ1000004-3,CEQ0134,EPL-AR3-Line1,D1012493,1.81,6171-R&D-00000077,21192-474,21192-474,M1000226,2022-08-31,F1000227 COVID RC4,D1012492,1.3.7887.17225

Team Lead,Operator,Start,Finish,Serial,Host Serial,Index,Passed,Time,Firmware Test,MAC,Time,Serial Test,Time,Self-Test Test,Result,Unloaded3V3,Loaded3V3,Unloaded6V,Loaded6V,T1Freq,T1Cur,T2Freq,T2Cur,TDFreq,C1Freq,C2Freq,Time,Program Test,Time,Batch Test,Time,Bluetooth Test,RSSI,MAC,Time,LED Test,CurrentBase,CurrentG,CurrentR,Time,Button Test,Time,Metadata Test,Test Type,Version,Component,Batch,Sponsorship,Expiry,Firmware,Description,Time
SJAMESON,KMANE,2021-08-06T10:05:26.4838146+10:00,2021-08-06T10:05:41.5977942+10:00,134540124,682449290,4,True,15113,True,F6:C2:BC:25:98:4D,2128,True,0,True,0,3125,2974,5902,4830,4996,3222,10458,2080,408,7482,7313,151,True,7533,True,2401,True,-52,F6:C2:BC:25:98:4D,1161,True,3244,4989,5070,180,True,616,True,CovidHomeAg,4,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,937
SJAMESON,KMANE,2021-08-06T10:05:31.9982699+10:00,2021-08-06T10:05:46.1753913+10:00,101010919,682630989,1,True,14177,True,F7:7A:64:FD:B2:0A,1837,True,0,True,0,3157,3051,5967,4980,7329,3275,11251,2010,504,8462,8178,6,True,7478,True,2305,True,-53,F7:7A:64:FD:B2:0A,1014,True,3203,4970,5172,301,True,616,True,CovidHomeAg,4,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,613
SJAMESON,KMANE,2021-08-06T10:05:36.4662719+10:00,2021-08-06T10:05:50.9541150+10:00,101010812,682051906,2,True,14487,True,CD:63:90:AF:2C:19,2046,True,0,True,2,3021,2889,5677,4696,9899,3189,12306,2026,177,8102,8068,9,True,7512,True,2404,True,-53,CD:63:90:AF:2C:19,1092,True,3323,4909,5077,164,True,612,True,CovidHomeAg,4,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,642
SJAMESON,KMANE,2021-08-06T10:05:40.6552041+10:00,2021-08-06T10:05:57.3657638+10:00,134540079,682581923,3,True,16710,True,C4:81:58:EA:9F:3F,1786,True,0,True,0,3118,2942,5886,4803,9318,3216,9664,2058,382,7020,7306,7,True,7454,True,2386,True,-52,C4:81:58:EA:9F:3F,3616,True,3176,4806,5063,193,True,613,True,CovidHomeAg,4,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,643
SJAMESON,KMANE,2021-08-06T10:05:45.9373229+10:00,2021-08-06T10:06:00.1181889+10:00,101010825,682449290,4,True,14180,True,D0:27:62:85:EC:DC,1710,True,0,True,0,3139,2968,6010,4846,10413,3232,10451,2101,726,7401,9590,15,True,7588,True,2310,True,-52,D0:27:62:85:EC:DC,1173,True,3323,4918,5114,159,True,607,True,CovidHomeAg,4,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,611
SJAMESON,KMANE,2021-08-06T10:05:50.3908022+10:00,2021-08-06T10:06:05.1660884+10:00,101010852,682630989,1,True,14775,True,D4:0C:AE:DF:4A:67,1937,True,0,True,0,3091,2888,5806,4583,8646,3206,8300,1989,31,7129,6820,10,True,7471,True,2404,True,-53,D4:0C:AE:DF:4A:67,1416,True,3250,5067,5453,277,True,612,True,CovidHomeAg,4,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,643
SJAMESON,KMANE,2021-08-06T10:05:54.4855679+10:00,2021-08-06T10:06:08.7434337+10:00,117774138,682051906,2,True,14257,True,EA:1F:F3:E8:0E:3A,1830,True,0,True,0,3113,2957,5859,4803,5738,3157,9606,2015,1,7586,7118,19,True,7378,True,2420,True,-53,EA:1F:F3:E8:0E:3A,916,True,3287,4975,5364,415,True,628,True,CovidHomeAg,4,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,644
SJAMESON,KMANE,2021-08-06T10:06:00.7368596+10:00,2021-08-06T10:06:15.5500832+10:00,134540111,682581923,3,True,14813,True,FB:75:88:06:1D:33,1984,True,0,True,0,3123,2977,5913,4868,9904,3259,10355,2101,465,7246,6901,58,True,7397,True,2405,True,-53,FB:75:88:06:1D:33,1434,True,3225,4857,4928,252,True,636,True,CovidHomeAg,4,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,641
SJAMESON,KMANE,2021-08-06T10:06:08.7284747+10:00,2021-08-06T10:06:17.5927889+10:00,101010835,682449290,4,False,8864,True,EB:40:FD:AF:81:EE,1825,True,0,True,0,3113,2966,5806,4723,7582,3157,9151,1972,18,7704,8229,53,False,6983
SJAMESON,KMANE,2021-08-06T10:06:13.5038471+10:00,2021-08-06T10:06:27.8521759+10:00,117774128,682630989,1,True,14348,True,F9:BD:9E:46:AA:79,1938,True,0,True,0,3107,2936,5838,4723,9500,3157,9953,2010,17,7264,7598,9,True,7479,True,2398,True,-53,F9:BD:9E:46:AA:79,799,True,3410,5102,5582,457,True,619,True,CovidHomeAg,4,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,637
